seed,nLayers,nHiddenNeurons,activationFunction,trainFunction,trainType,maxEpochs,learnRate,tPerformance,vPerformance
0,1,0,elliotsig,traingd,batch,0.300,0.06783,0.07788
0,1,0,elliotsig,traingd,batch,0.500,0.06783,0.07788
0,1,0,elliotsig,traingda,batch,0.100,0.06047,0.07666
0,1,0,elliotsig,traingda,batch,0.300,0.06047,0.07666
0,1,0,elliotsig,traingda,batch,0.500,0.06047,0.07666
0,1,0,elliotsig,traingdm,batch,0.100,0.06778,0.07787
0,1,0,elliotsig,traingdm,batch,0.300,0.06778,0.07787
0,1,0,elliotsig,traingdm,batch,0.500,0.06778,0.07787
0,1,0,elliotsig,trainscg,batch,0.100,0.05552,0.07672
0,1,0,elliotsig,trainscg,batch,0.300,0.05552,0.07672
0,1,0,elliotsig,trainscg,batch,0.500,0.05552,0.07672
0,1,0,elliotsig,learnp,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learngd,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learngd,inc,0.300,0.06829,0.10000
0,1,0,elliotsig,learngd,inc,0.500,0.06829,0.10000
0,1,0,elliotsig,learngdm,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learngdm,inc,0.300,0.06829,0.10000
0,1,0,elliotsig,learngdm,inc,0.500,0.06829,0.10000
0,1,0,elliotsig,learnh,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learnh,inc,0.300,0.06829,0.10000
0,1,0,elliotsig,learnh,inc,0.500,0.06829,0.10000
0,1,0,elliotsig,learnhd,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learnhd,inc,0.300,0.06829,0.10000
0,1,0,elliotsig,learnhd,inc,0.500,0.06829,0.10000
0,1,0,elliotsig,learnwh,inc,0.100,0.06829,0.10000
0,1,0,elliotsig,learnwh,inc,0.300,0.06829,0.10000
0,1,0,elliotsig,learnwh,inc,0.500,0.06829,0.10000
0,1,0,softmax,traingd,batch,0.100,0.08877,0.08921
0,1,0,softmax,traingd,batch,0.300,0.08877,0.08921
0,1,0,softmax,traingd,batch,0.500,0.08877,0.08921
0,1,0,softmax,traingda,batch,0.100,0.01768,0.05494
0,1,0,softmax,traingda,batch,0.300,0.01768,0.05494
0,1,0,softmax,traingda,batch,0.500,0.01768,0.05494
0,1,0,softmax,traingdm,batch,0.100,0.08877,0.08921
0,1,0,softmax,traingdm,batch,0.300,0.08877,0.08921
0,1,0,softmax,traingdm,batch,0.500,0.08877,0.08921
0,1,0,softmax,trainscg,batch,0.100,0.00556,0.05468
0,1,0,softmax,trainscg,batch,0.300,0.00556,0.05468
0,1,0,softmax,trainscg,batch,0.500,0.00556,0.05468
0,1,0,softmax,learnp,inc,0.100,0.00623,0.05455
0,1,0,softmax,learngd,inc,0.100,0.00623,0.05455
0,1,0,softmax,learngd,inc,0.300,0.00623,0.05455
0,1,0,softmax,learngd,inc,0.500,0.00623,0.05455
0,1,0,softmax,learngdm,inc,0.100,0.00623,0.05455
0,1,0,softmax,learngdm,inc,0.300,0.00623,0.05455
0,1,0,softmax,learngdm,inc,0.500,0.00623,0.05455
0,1,0,softmax,learnh,inc,0.100,0.00623,0.05455
0,1,0,softmax,learnh,inc,0.300,0.00623,0.05455
0,1,0,softmax,learnh,inc,0.500,0.00623,0.05455
0,1,0,softmax,learnhd,inc,0.100,0.00623,0.05455
0,1,0,softmax,learnhd,inc,0.300,0.00623,0.05455
0,1,0,softmax,learnhd,inc,0.500,0.00623,0.05455
0,1,0,softmax,learnwh,inc,0.100,0.00623,0.05455
0,1,0,softmax,learnwh,inc,0.300,0.00623,0.05455
0,1,0,softmax,learnwh,inc,0.500,0.00623,0.05455
0,2,10,hardlim,traingd,batch,0.100,0.56592,0.57865
0,2,10,hardlim,traingd,batch,0.300,0.56592,0.57865
0,2,10,hardlim,traingd,batch,0.500,0.56592,0.57865
0,2,10,hardlim,traingda,batch,0.100,0.56592,0.57865
0,2,10,hardlim,traingda,batch,0.300,0.56592,0.57865
0,2,10,hardlim,traingda,batch,0.500,0.56592,0.57865
0,2,10,hardlim,traingdm,batch,0.100,0.56592,0.57865
0,2,10,hardlim,traingdm,batch,0.300,0.56592,0.57865
0,2,10,hardlim,traingdm,batch,0.500,0.56592,0.57865
0,2,10,hardlim,trainscg,batch,0.100,0.56592,0.57865
0,2,10,hardlim,trainscg,batch,0.300,0.56592,0.57865
0,2,10,hardlim,trainscg,batch,0.500,0.56592,0.57865
0,2,10,hardlim,learnp,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learngd,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learngd,inc,0.300,0.56592,0.57865
0,2,10,hardlim,learngd,inc,0.500,0.56592,0.57865
0,2,10,hardlim,learngdm,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learngdm,inc,0.300,0.56592,0.57865
0,2,10,hardlim,learngdm,inc,0.500,0.56592,0.57865
0,2,10,hardlim,learnh,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learnh,inc,0.300,0.56592,0.57865
0,2,10,hardlim,learnh,inc,0.500,0.56592,0.57865
0,2,10,hardlim,learnhd,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learnhd,inc,0.300,0.56592,0.57865
0,2,10,hardlim,learnhd,inc,0.500,0.56592,0.57865
0,2,10,hardlim,learnwh,inc,0.100,0.56592,0.57865
0,2,10,hardlim,learnwh,inc,0.300,0.56592,0.57865
0,2,10,hardlim,learnwh,inc,0.500,0.56592,0.57865
0,2,10,purelin,traingd,batch,0.100,0.11139,0.12610
0,2,10,purelin,traingd,batch,0.300,0.11139,0.12610
0,2,10,purelin,traingd,batch,0.500,0.11139,0.12610
0,2,10,purelin,traingda,batch,0.100,0.10973,0.12432
0,2,10,purelin,traingda,batch,0.300,0.10973,0.12432
0,2,10,purelin,traingda,batch,0.500,0.10973,0.12432
0,2,10,purelin,traingdm,batch,0.100,0.10816,0.12430
0,2,10,purelin,traingdm,batch,0.300,0.10816,0.12430
0,2,10,purelin,traingdm,batch,0.500,0.10816,0.12430
0,2,10,purelin,trainscg,batch,0.100,0.07675,0.08630
0,2,10,purelin,trainscg,batch,0.300,0.07675,0.08630
0,2,10,purelin,trainscg,batch,0.500,0.07675,0.08630
0,2,10,purelin,learnp,inc,0.100,0.09755,0.11721
0,2,10,purelin,learngd,inc,0.100,0.09755,0.11721
0,2,10,purelin,learngd,inc,0.300,0.09755,0.11721
0,2,10,purelin,learngd,inc,0.500,0.09755,0.11721
0,2,10,purelin,learngdm,inc,0.100,0.09755,0.11721
0,2,10,purelin,learngdm,inc,0.300,0.09755,0.11721
0,2,10,purelin,learngdm,inc,0.500,0.09755,0.11721
0,2,10,purelin,learnh,inc,0.100,0.09755,0.11721
0,2,10,purelin,learnh,inc,0.300,0.09755,0.11721
0,2,10,purelin,learnh,inc,0.500,0.09755,0.11721
0,2,10,purelin,learnhd,inc,0.100,0.09755,0.11721
0,2,10,purelin,learnhd,inc,0.300,0.09755,0.11721
0,2,10,purelin,learnhd,inc,0.500,0.09755,0.11721
0,2,10,purelin,learnwh,inc,0.100,0.09755,0.11721
0,2,10,purelin,learnwh,inc,0.300,0.09755,0.11721
0,2,10,purelin,learnwh,inc,0.500,0.09755,0.11721
0,2,10,logsig,traingd,batch,0.100,0.36949,0.37426
0,2,10,logsig,traingd,batch,0.300,0.36949,0.37426
0,2,10,logsig,traingd,batch,0.500,0.36949,0.37426
0,2,10,logsig,traingda,batch,0.100,0.31438,0.31512
0,2,10,logsig,traingda,batch,0.300,0.31438,0.31512
0,2,10,logsig,traingda,batch,0.500,0.31438,0.31512
0,2,10,logsig,traingdm,batch,0.100,0.36940,0.37406
0,2,10,logsig,traingdm,batch,0.300,0.36940,0.37406
0,2,10,logsig,traingdm,batch,0.500,0.36940,0.37406
0,2,10,logsig,trainscg,batch,0.100,0.25000,0.25000
0,2,10,logsig,trainscg,batch,0.300,0.25000,0.25000
0,2,10,logsig,trainscg,batch,0.500,0.25000,0.25000
0,2,10,logsig,learnp,inc,0.100,0.31684,0.31730
0,2,10,logsig,learngd,inc,0.100,0.31684,0.31730
0,2,10,logsig,learngd,inc,0.300,0.31684,0.31730
0,2,10,logsig,learngd,inc,0.500,0.31684,0.31730
0,2,10,logsig,learngdm,inc,0.100,0.31684,0.31730
0,2,10,logsig,learngdm,inc,0.300,0.31684,0.31730
0,2,10,logsig,learngdm,inc,0.500,0.31684,0.31730
0,2,10,logsig,learnh,inc,0.100,0.31684,0.31730
0,2,10,logsig,learnh,inc,0.300,0.31684,0.31730
0,2,10,logsig,learnh,inc,0.500,0.31684,0.31730
0,2,10,logsig,learnhd,inc,0.100,0.31684,0.31730
0,2,10,logsig,learnhd,inc,0.300,0.31684,0.31730
0,2,10,logsig,learnhd,inc,0.500,0.31684,0.31730
0,2,10,logsig,learnwh,inc,0.100,0.31684,0.31730
